list-id-none,12,8,1,288,370157,1285,0
list-id-none,16,1,1,48,528174,11003,0
list-id-none,16,2,1,96,513640,5350,0
list-id-none,16,8,1,384,493918,1286,0
list-id-s,1,10,1,30,137720,4590,0
list-id-s,1,20,1,60,152202,2536,0
list-id-s,1,40,1,120,161742,1347,0
list-id-s,1,80,1,240,245938,1024,0
list-id-s,4,10,1,120,206714,1722,0
list-id-s,4,20,1,240,246017,1025,0
list-id-s,4,40,1,480,368413,767,0
list-id-s,4,80,1,960,654672,681,0
list-id-s,8,10,1,240,336704,1402,0
list-id-s,8,20,1,480,409075,852,0
list-id-s,8,40,1,960,708460,737,0
list-id-s,8,80,1,1920,1406118,732,0
list-id-s,12,10,1,360,407702,1132,0
list-id-s,12,20,1,720,565109,784,0
list-id-s,12,40,1,1440,1048213,727,0
list-id-s,12,80,1,2880,2407913,836,0
list-id-s,16,10,1,480,498767,1039,0
list-id-s,16,20,1,960,600249,625,0
list-id-s,16,40,1,1920,1600405,833,0
list-id-s,16,80,1,3840,3722380,969,0
list-id-m,1,10,1,30,142306,4743,129
list-id-m,1,20,1,60,162370,2706,81
list-id-m,1,40,1,120,226410,1886,61
list-id-m,1,80,1,240,248282,1034,47
list-id-m,4,10,1,120,231362,1928,1632
list-id-m,4,20,1,240,303037,1262,1580
list-id-m,4,40,1,480,551213,1148,2008
list-id-m,4,80,1,960,951924,991,2133
list-id-m,8,10,1,240,389392,1622,6038
list-id-m,8,20,1,480,529083,1102,3878
list-id-m,8,40,1,960,878906,915,4591
list-id-m,8,80,1,1920,1671842,870,5304
list-id-m,12,10,1,360,495234,1375,4202
list-id-m,12,20,1,720,771948,1072,7216
list-id-m,12,40,1,1440,1217956,845,7508
list-id-m,12,80,1,2880,2629405,912,9857
list-id-m,16,10,1,480,600783,1251,5367
list-id-m,16,20,1,960,938593,977,8097
list-id-m,16,40,1,1920,1665880,867,10734
list-id-m,16,80,1,3840,3634333,946,14938
list-none-m,1,1000,1,3000,1327837,442,37
list-none-m,1,1000,1,3000,853322,284,37
list-none-m,1,1000,1,3000,602029,200,37
list-none-m,2,1000,1,6000,6288183,1048,857
list-none-m,2,1000,1,6000,4536623,756,446
list-none-m,2,1000,1,6000,3098746,516,277
list-none-m,4,1000,1,12000,14751005,1229,3235
